0.00000000	0.07100208
0.00000000	0.07450219
0.00000000	0.08150239
-0.00000000	0.08350245
0.00000000	0.10450307
-0.00000000	0.13100384
-0.00000000	0.13650400
0.00000000	0.14150415
0.00000000	0.14250418
0.00000000	0.15800463
0.00000000	0.17400510
0.00000000	0.18800551
0.00000001	0.20050588
0.00000000	0.20950615
0.00000000	0.21050617
-0.00000000	0.22250653
-0.00000000	0.22400657
0.00000000	0.23100678
-0.00000000	0.24400716
0.00000000	0.24450717
-0.00000000	0.24550720
-0.00000000	0.25400745
0.00000000	0.26400774
0.00000000	0.26500777
0.00000000	0.26650782
0.00000000	0.27450805
0.00000000	0.29100854
-0.00000000	0.33600986
-0.00000000	0.34050999
0.00000000	0.34451011
-0.00000000	0.35051028
0.00000000	0.36151060
0.00000000	0.36351066
-0.00000001	0.36401068
0.00000000	0.36501071
-0.00000000	0.36551072
0.00000000	0.37801109
0.00000000	0.38051116
-0.00000000	0.39051146
-0.00000000	0.40451187
0.00000000	0.40751195
0.00000000	0.41051204
-0.00000000	0.43201267
0.00000000	0.43751283
0.00000000	0.44001291
-0.00000000	0.44901317
-0.00000000	0.45451333
0.00000000	0.45851345
-0.00000000	0.47151383
0.00000000	0.48501423
-0.00000000	0.49301446
-0.00000000	0.49401449
-0.00000000	0.49751459
0.00000000	0.50351477
-0.00000001	0.50401478
0.00000000	0.51101499
0.00000000	0.52051527
0.00000000	0.52451539
-0.00000000	0.52751547
-0.00000000	0.53251563
-0.00000000	0.53701575
-0.00000000	0.54951612
0.00000001	0.55501628
-0.00000000	0.55601631
0.00000001	0.57951700
0.00000000	0.58401713
-0.00000000	0.60451774
0.00000000	0.60651779
0.00000000	0.61801813
-0.00000000	0.62551835
-0.00000000	0.63101851
-0.00000000	0.63551864
-0.00000000	0.64151881
0.00000000	0.64951905
0.00000000	0.66501950
0.00000000	0.66801959
0.00000000	0.67401977
0.00000000	0.67551982
-0.00000000	0.67651984
0.00000000	0.67701986
0.00000000	0.68452008
-0.00000000	0.68552011
-0.00000000	0.69252031
0.00000000	0.69902050
0.00000000	0.70002053
-0.00000000	0.70552070
0.00000000	0.70702074
-0.00000000	0.70952081
0.00000000	0.71552099
-0.00000000	0.72002112
0.00000000	0.72252119
-0.00000000	0.72452125
0.00000000	0.72952140
-0.00000000	0.73102144
0.00000001	0.73202147
-0.00000000	0.73552158
-0.00000000	0.73852166
-0.00000000	0.74102174
0.00000000	0.74252177
0.00000000	0.74752193
0.00000000	0.75002200
-0.00000000	0.75102203
0.00000000	0.75202206
0.00000000	0.75252207
0.00000000	0.75302209
-0.00000000	0.75402212
0.00000000	0.75902226
0.00000000	0.76302238
0.00000001	0.76502244
-0.00000000	0.76602247
-0.00000000	0.76952257
-0.00000000	0.77252266
-0.00000000	0.77302268
-0.00000000	0.77352269
-0.00000000	0.77402270
-0.00000000	0.77902284
0.00000000	0.78302297
0.00000000	0.78352298
-0.00000000	0.78452301
0.00000000	0.78602307
-0.00000000	0.79102320
-0.00000000	0.79152322
-0.00000000	0.79252325
-0.00000000	0.79402329
-0.00000001	0.79702338
0.00000000	0.79852342
0.00000000	0.79902344
-0.00000000	0.80152351
0.00000000	0.80552363
-0.00000000	0.80652365
-0.00000000	0.80702367
-0.00000000	0.80902373
-0.00000000	0.81052377
-0.00000000	0.81252383
0.00000000	0.81352386
-0.00000000	0.81452389
0.00000000	0.81502391
0.00000001	0.81552392
0.00000000	0.82102408
